response_id,start_date,end_date,story_condition,load_condition,cognitive_load_digits_response,cognitive_load_digits_correct_bool,vignette_condition_order,vignette_condition_position_1,vignette_condition_position_2,vignette_condition_position_3,first_vignette_distal_blame,first_vignette_distal_wrong,first_vignette_distal_punish,distal_blame_ch_minus_cc,distal_blame_div_minus_cc,proximate_blame_cc_minus_ch,distal_wrong_ch_minus_cc,distal_wrong_div_minus_cc,proximate_wrong_cc_minus_ch,distal_punish_ch_minus_cc,distal_punish_div_minus_cc,proximate_punish_cc_minus_ch,distal_blame_min_ch_div_minus_cc,distal_wrong_min_ch_div_minus_cc,distal_punish_min_ch_div_minus_cc,twoafc_bill_vs_clark,twoafc_ch_vs_cc,twoafc_div_vs_cc,distal_blame_cc,distal_blame_ch,distal_blame_div,distal_wrong_cc,distal_wrong_ch,distal_wrong_div,distal_punish_cc,distal_punish_ch,distal_punish_div,proximate_blame_cc,proximate_blame_ch,proximate_wrong_cc,proximate_wrong_ch,proximate_punish_cc,proximate_punish_ch,comprehension_probability_same_bool,comprehension_distal_necessary_bool,comprehension_bill_necessary_bool,comprehension_all_correct_bool,crt_score,individualism_horizontal,individualism_vertical,individualism_score,included,age,gender,race_compact,political_compact,duration_seconds,q_recaptcha_score,consent_form,cog_load_check,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,id,bill_minus_distal_cc_blame,bill_minus_distal_ch_blame,bill_minus_distal_cc_wrong,bill_minus_distal_ch_wrong,bill_minus_distal_cc_punish,bill_minus_distal_ch_punish,distal_cc_timing_first_click_seconds,distal_cc_timing_last_click_seconds,distal_cc_timing_last_minus_first_seconds,distal_ch_timing_first_click_seconds,distal_ch_timing_last_click_seconds,distal_ch_timing_last_minus_first_seconds,distal_div_timing_first_click_seconds,distal_div_timing_last_click_seconds,distal_div_timing_last_minus_first_seconds,proximate_cc_timing_first_click_seconds,proximate_cc_timing_last_click_seconds,proximate_cc_timing_last_minus_first_seconds,proximate_ch_timing_first_click_seconds,proximate_ch_timing_last_click_seconds,proximate_ch_timing_last_minus_first_seconds,comprehension_timing_first_click_seconds,comprehension_timing_last_click_seconds,comprehension_timing_last_minus_first_seconds
ROBOT_5D5FC284,2026-05-02 22:06:00,2026-05-02 22:06:00,trolley,high,8403259,True,DIV-CC-CH,DIV,CC,CH,8.0,8.0,5.0,1.0,1.0,8.0,1.0,1.0,8.0,2.0,1.0,-3.0,1.0,1.0,1.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,8.0,7.0,8.0,8.0,4.0,6.0,5.0,9.0,1.0,9.0,1.0,7.0,10.0,True,True,True,True,3.0,0.4635416666666667,0.3020833333333333,0.3828125,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,23,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,4,5,4,8,7,7,7,8,7,8,ROBOT_5D5FC284,2.0,-7.0,2.0,-7.0,3.0,4.0,,,,,,,,,,,,,,,,,,
ROBOT_8CFAD6E3,2026-05-02 22:06:00,2026-05-02 22:07:00,firework,high,8403259,True,CC-CH-DIV,CC,CH,DIV,8.0,8.0,5.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV ≥ CC,8.0,9.0,8.0,8.0,9.0,8.0,5.0,7.0,5.0,9.0,3.0,9.0,5.0,8.0,0.0,True,False,True,False,3.0,0.4166666666666667,0.3229166666666667,0.3697916666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,41,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,4,2,5,3,8,8,6,6,7,5,7,ROBOT_8CFAD6E3,1.0,-6.0,1.0,-4.0,3.0,-7.0,,,,,,,,,,,,,,,,,,
ROBOT_330CCEB3,2026-05-02 22:07:00,2026-05-02 22:07:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,6.0,7.0,3.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,-1.0,-1.0,Bill ≥ Clark,CH < CC,DIV < CC,6.0,5.0,7.0,7.0,6.0,8.0,3.0,2.0,5.0,8.0,3.0,9.0,4.0,6.0,1.0,False,True,True,False,3.0,0.4791666666666667,0.31770833333333337,0.3984375,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,27,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,8,6,5,7,5,9,8,7,8,9,8,9,ROBOT_330CCEB3,2.0,-2.0,2.0,-2.0,3.0,-1.0,,,,,,,,,,,,,,,,,,
ROBOT_AE90BFEF,2026-05-02 22:07:00,2026-05-02 22:08:00,firework,low,63,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,5.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,8.0,8.0,9.0,8.0,8.0,9.0,5.0,5.0,7.0,9.0,3.0,9.0,3.0,10.0,0.0,True,False,True,False,3.0,0.4947916666666667,0.359375,0.42708333333333337,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,14,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,5,3,4,3,8,7,6,6,7,5,6,ROBOT_AE90BFEF,1.0,-5.0,1.0,-5.0,5.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_23E111B0,2026-05-02 22:11:00,2026-05-02 22:11:00,firework,low,63,True,DIV-CC-CH,DIV,CC,CH,8.0,8.0,5.0,1.0,0.0,7.0,1.0,0.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0,Bill ≥ Clark,CH > CC,DIV ≥ CC,8.0,9.0,8.0,8.0,9.0,8.0,5.0,10.0,5.0,8.0,1.0,8.0,1.0,10.0,0.0,True,True,True,True,3.0,0.4947916666666667,0.2864583333333333,0.390625,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,31,1,I CONSENT to participate in this study,63,5,5,47,6,7,7,5,4,5,3,8,7,6,6,8,7,8,ROBOT_23E111B0,0.0,-8.0,0.0,-8.0,5.0,-10.0,,,,,,,,,,,,,,,,,,
ROBOT_E696C7A2,2026-05-02 22:11:00,2026-05-02 22:12:00,firework,low,63,True,CC-DIV-CH,CC,DIV,CH,8.0,8.0,5.0,1.0,1.0,6.0,1.0,1.0,5.0,3.0,2.0,7.0,1.0,1.0,2.0,Bill > Clark,CH > CC,DIV > CC,8.0,9.0,9.0,8.0,9.0,9.0,5.0,8.0,7.0,9.0,3.0,9.0,4.0,8.0,1.0,True,False,True,False,3.0,0.4166666666666667,0.3229166666666667,0.3697916666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,40,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,8,8,6,6,7,5,7,ROBOT_E696C7A2,1.0,-6.0,1.0,-5.0,3.0,-7.0,,,,,,,,,,,,,,,,,,
ROBOT_18DA6B95,2026-05-02 22:12:00,2026-05-02 22:12:00,trolley,high,8403259,True,CC-CH-DIV,CC,CH,DIV,5.0,6.0,0.0,0.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,5.0,0.0,1.0,1.0,Bill ≥ Clark,CH < CC,DIV < CC,5.0,5.0,6.0,6.0,7.0,8.0,0.0,1.0,2.0,8.0,2.0,9.0,3.0,5.0,0.0,True,True,True,True,3.0,0.4375,0.27083333333333337,0.3541666666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,28,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,8,5,4,6,5,8,9,7,8,9,8,9,ROBOT_18DA6B95,3.0,-3.0,3.0,-4.0,5.0,-1.0,,,,,,,,,,,,,,,,,,
ROBOT_F515FFAD,2026-05-02 22:12:00,2026-05-02 22:13:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,7.0,6.0,2.0,0.0,-1.0,7.0,0.0,-1.0,6.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,7.0,7.0,6.0,6.0,6.0,5.0,2.0,2.0,1.0,8.0,1.0,7.0,1.0,3.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.4010416666666667,0.4401041666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,16,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,5,ROBOT_F515FFAD,1.0,-6.0,1.0,-5.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_44759E83,2026-05-02 22:13:00,2026-05-02 22:13:00,trolley,high,8403259,True,DIV-CC-CH,DIV,CC,CH,6.0,6.0,3.0,1.0,-1.0,8.0,1.0,-1.0,8.0,2.0,-1.0,5.0,-1.0,-1.0,-1.0,,,,7.0,8.0,6.0,7.0,8.0,6.0,4.0,6.0,3.0,9.0,1.0,9.0,1.0,7.0,2.0,True,True,True,True,3.0,0.4791666666666667,0.3125,0.39583333333333337,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,28,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,4,3,5,4,8,7,6,7,7,6,8,ROBOT_44759E83,2.0,-7.0,2.0,-7.0,3.0,-4.0,,,,,,,,,,,,,,,,,,
ROBOT_5F83729D,2026-05-02 22:13:00,2026-05-02 22:14:00,firework,low,63,True,DIV-CC-CH,DIV,CC,CH,7.0,7.0,3.0,1.0,-1.0,6.0,1.0,-1.0,5.0,1.0,-1.0,6.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,8.0,9.0,7.0,8.0,9.0,7.0,4.0,5.0,3.0,9.0,3.0,9.0,4.0,6.0,0.0,True,False,True,False,3.0,0.4322916666666667,0.3229166666666667,0.3776041666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,39,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_5F83729D,1.0,-6.0,1.0,-5.0,2.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_5E33052F,2026-05-02 22:14:00,2026-05-02 22:14:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,4.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,3.0,Bill ≥ Clark,CH < CC,DIV < CC,4.0,6.0,5.0,6.0,8.0,7.0,2.0,7.0,5.0,5.0,2.0,7.0,4.0,5.0,1.0,True,True,True,True,3.0,0.4583333333333333,0.30208333333333337,0.38020833333333337,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,28,1,I CONSENT to participate in this study,8403259,5,5,47,7,8,7,6,5,6,5,8,9,8,7,9,8,9,ROBOT_5E33052F,1.0,-4.0,1.0,-4.0,3.0,-6.0,,,,,,,,,,,,,,,,,,
ROBOT_24A8139E,2026-05-02 22:14:00,2026-05-02 22:14:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,7.0,6.0,2.0,0.0,-1.0,7.0,0.0,-1.0,6.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,7.0,7.0,6.0,6.0,6.0,5.0,2.0,2.0,1.0,8.0,1.0,7.0,1.0,3.0,0.0,True,True,True,True,3.0,0.5416666666666667,0.4010416666666667,0.47135416666666674,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,12,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,7,6,5,6,6,5,5,ROBOT_24A8139E,1.0,-6.0,1.0,-5.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_89D0AC2C,2026-05-02 22:14:00,2026-05-02 22:15:00,firework,low,63,True,DIV-CC-CH,DIV,CC,CH,8.0,8.0,5.0,1.0,0.0,5.0,1.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV ≥ CC,8.0,9.0,8.0,8.0,9.0,8.0,5.0,7.0,5.0,9.0,4.0,9.0,5.0,10.0,1.0,True,True,True,True,3.0,0.4791666666666667,0.2552083333333333,0.3671875,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,31,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,4,3,5,3,8,7,7,6,8,7,8,ROBOT_89D0AC2C,1.0,-5.0,1.0,-4.0,5.0,-6.0,,,,,,,,,,,,,,,,,,
ROBOT_251F49C3,2026-05-02 22:15:00,2026-05-02 22:16:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,8.0,8.0,3.0,-1.0,0.0,6.0,-1.0,0.0,5.0,-1.0,1.0,5.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,9.0,8.0,9.0,9.0,8.0,9.0,4.0,3.0,5.0,9.0,3.0,9.0,4.0,5.0,0.0,True,False,True,False,3.0,0.4010416666666667,0.28125,0.34114583333333337,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,39,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,8,8,6,7,8,6,7,ROBOT_251F49C3,0.0,-5.0,0.0,-4.0,1.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_ACE98B16,2026-05-02 22:16:00,2026-05-02 22:16:00,trolley,high,8403259,True,CC-CH-DIV,CC,CH,DIV,5.0,6.0,2.0,1.0,2.0,6.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,Bill ≥ Clark,CH ≤ CC,DIV < CC,5.0,6.0,7.0,6.0,7.0,8.0,2.0,3.0,4.0,8.0,2.0,8.0,3.0,5.0,1.0,True,True,True,True,3.0,0.4375,0.30208333333333337,0.3697916666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,27,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,8,5,7,6,4,8,9,8,7,9,8,9,ROBOT_ACE98B16,3.0,-4.0,2.0,-4.0,3.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_BD2EA174,2026-05-02 22:16:00,2026-05-02 22:16:00,trolley,high,8403259,True,CH-DIV-CC,CH,DIV,CC,7.0,6.0,2.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,6.0,7.0,6.0,5.0,6.0,5.0,1.0,2.0,1.0,7.0,1.0,6.0,1.0,2.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.3802083333333333,0.4296875,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,12,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,6,ROBOT_BD2EA174,1.0,-6.0,1.0,-5.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_2F5CA41C,2026-05-02 22:16:00,2026-05-02 22:17:00,trolley,high,8403259,True,CC-CH-DIV,CC,CH,DIV,8.0,8.0,3.0,0.0,-1.0,8.0,0.0,-1.0,8.0,0.0,-1.0,4.0,-1.0,-1.0,-1.0,,,,8.0,8.0,7.0,8.0,8.0,7.0,3.0,3.0,2.0,9.0,1.0,9.0,1.0,4.0,0.0,True,True,True,True,3.0,0.4427083333333333,0.13020833333333337,0.28645833333333337,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,37,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,7,3,2,4,2,9,9,8,7,9,8,9,ROBOT_2F5CA41C,1.0,-7.0,1.0,-7.0,1.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_BE1C7926,2026-05-02 22:17:00,2026-05-02 22:18:00,firework,low,63,True,CC-CH-DIV,CC,CH,DIV,8.0,8.0,5.0,1.0,0.0,6.0,1.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV ≥ CC,8.0,9.0,8.0,8.0,9.0,8.0,5.0,7.0,5.0,9.0,3.0,9.0,4.0,8.0,0.0,True,False,True,False,3.0,0.4322916666666667,0.3229166666666667,0.3776041666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,38,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_BE1C7926,1.0,-6.0,1.0,-5.0,3.0,-7.0,,,,,,,,,,,,,,,,,,
ROBOT_EF8985D1,2026-05-02 22:18:00,2026-05-02 22:18:00,firework,high,8403259,True,CC-DIV-CH,CC,DIV,CH,8.0,8.0,10.0,1.0,1.0,6.0,1.0,1.0,5.0,15.0,10.0,25.0,1.0,1.0,10.0,Bill > Clark,CH > CC,DIV > CC,8.0,9.0,9.0,8.0,9.0,9.0,10.0,25.0,20.0,9.0,3.0,9.0,4.0,30.0,5.0,True,True,True,True,3.0,0.4791666666666667,0.3125,0.39583333333333337,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,34,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,8,6,5,7,6,9,8,7,8,9,9,9,ROBOT_EF8985D1,1.0,-6.0,1.0,-5.0,20.0,-20.0,,,,,,,,,,,,,,,,,,
ROBOT_B9FC184A,2026-05-02 22:18:00,2026-05-02 22:18:00,firework,high,8403259,True,CC-CH-DIV,CC,CH,DIV,7.0,7.0,5.0,1.0,1.0,6.0,1.0,1.0,6.0,2.0,2.0,10.0,1.0,1.0,2.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,8.0,7.0,8.0,8.0,5.0,7.0,7.0,9.0,3.0,9.0,3.0,10.0,0.0,True,True,True,True,3.0,0.5416666666666667,0.3177083333333333,0.4296875,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,12,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,7,6,5,6,7,6,7,ROBOT_B9FC184A,2.0,-5.0,2.0,-5.0,5.0,-7.0,,,,,,,,,,,,,,,,,,
ROBOT_B7184C69,2026-05-02 22:21:00,2026-05-02 22:21:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,7.0,7.0,3.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,7.0,7.0,8.0,7.0,3.0,4.0,3.0,9.0,1.0,9.0,1.0,5.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.23958333333333331,0.34375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,35,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,4,2,6,2,8,8,7,7,8,7,8,ROBOT_B7184C69,2.0,-7.0,2.0,-7.0,2.0,-4.0,,,,,,,,,,,,,,,,,,
ROBOT_93AA3F9A,2026-05-02 22:21:00,2026-05-02 22:22:00,trolley,low,63,True,DIV-CC-CH,DIV,CC,CH,5.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Bill ≥ Clark,CH ≥ CC,DIV ≥ CC,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3020833333333333,0.375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,33,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_93AA3F9A,1.0,-5.0,1.0,-5.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ROBOT_D01927AA,2026-05-02 22:22:00,2026-05-02 22:22:00,trolley,high,8403259,True,DIV-CH-CC,DIV,CH,CC,7.0,8.0,2.0,1.0,2.0,6.0,1.0,2.0,6.0,0.0,1.0,3.0,1.0,1.0,0.0,Bill ≥ Clark,CH < CC,DIV < CC,5.0,6.0,7.0,6.0,7.0,8.0,1.0,1.0,2.0,8.0,2.0,9.0,3.0,3.0,0.0,False,True,True,False,3.0,0.4635416666666667,0.35416666666666663,0.40885416666666663,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,27,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,8,6,5,7,6,9,9,8,7,9,8,8,ROBOT_D01927AA,3.0,-4.0,3.0,-4.0,2.0,-1.0,,,,,,,,,,,,,,,,,,
ROBOT_10369051,2026-05-02 22:22:00,2026-05-02 22:22:00,firework,high,8403259,True,CC-CH-DIV,CC,CH,DIV,7.0,8.0,5.0,1.0,1.0,6.0,0.0,0.0,6.0,1.0,2.0,10.0,1.0,0.0,1.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,7.0,9.0,3.0,9.0,3.0,10.0,0.0,True,False,True,False,3.0,0.4791666666666667,0.296875,0.38802083333333337,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,14,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,8,7,6,7,8,6,7,ROBOT_10369051,2.0,-5.0,1.0,-5.0,5.0,-6.0,,,,,,,,,,,,,,,,,,
ROBOT_EFF5A3AC,2026-05-02 22:22:00,2026-05-02 22:23:00,trolley,low,63,True,CC-CH-DIV,CC,CH,DIV,7.0,6.0,3.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,7.0,7.0,7.0,6.0,6.0,6.0,3.0,3.0,3.0,8.0,1.0,8.0,1.0,5.0,2.0,True,True,True,True,3.0,0.5,0.3020833333333333,0.40104166666666663,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,39,1,I CONSENT to participate in this study,63,5,5,47,7,6,8,5,4,6,3,8,7,6,7,8,7,8,ROBOT_EFF5A3AC,1.0,-6.0,2.0,-5.0,2.0,-1.0,,,,,,,,,,,,,,,,,,
ROBOT_4A50F863,2026-05-02 22:23:00,2026-05-02 22:24:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,6.0,6.0,1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,Bill ≥ Clark,CH > CC,DIV ≥ CC,6.0,7.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,7.0,1.0,7.0,1.0,2.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3020833333333333,0.375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,32,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_4A50F863,1.0,-6.0,1.0,-6.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_535BCEE4,2026-05-02 22:24:00,2026-05-02 22:24:00,firework,low,63,True,CC-CH-DIV,CC,CH,DIV,7.0,8.0,10.0,1.0,2.0,6.0,1.0,1.0,2.0,5.0,10.0,20.0,1.0,1.0,5.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,9.0,8.0,9.0,9.0,10.0,15.0,20.0,9.0,3.0,9.0,7.0,25.0,5.0,True,False,True,False,3.0,0.4479166666666667,0.33333333333333337,0.390625,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,34,1,I CONSENT to participate in this study,63,5,5,47,8,7,8,6,5,7,6,9,9,8,8,9,8,9,ROBOT_535BCEE4,2.0,-5.0,1.0,-2.0,15.0,-10.0,,,,,,,,,,,,,,,,,,
ROBOT_06E4BAA5,2026-05-02 22:24:00,2026-05-02 22:24:00,trolley,low,63,True,CC-DIV-CH,CC,DIV,CH,7.0,6.0,2.0,0.0,-1.0,7.0,0.0,-1.0,6.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,7.0,7.0,6.0,6.0,6.0,5.0,2.0,2.0,1.0,8.0,1.0,7.0,1.0,3.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.3958333333333333,0.4375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,13,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,5,3,4,4,8,7,6,7,6,5,6,ROBOT_06E4BAA5,1.0,-6.0,1.0,-5.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_7DE82D57,2026-05-02 22:24:00,2026-05-02 22:25:00,firework,low,63,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,5.0,-1.0,0.0,7.0,-1.0,0.0,7.0,-2.0,0.0,10.0,-1.0,-1.0,-2.0,Bill > Clark,CH > CC,DIV > CC,9.0,8.0,9.0,9.0,8.0,9.0,7.0,5.0,7.0,9.0,2.0,9.0,2.0,10.0,0.0,True,True,True,True,3.0,0.4635416666666667,0.2760416666666667,0.3697916666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,26,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,4,3,5,3,8,8,7,6,8,7,7,ROBOT_7DE82D57,0.0,-6.0,0.0,-6.0,3.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_A7CC8787,2026-05-02 22:25:00,2026-05-02 22:25:00,firework,high,8403259,True,CH-DIV-CC,CH,DIV,CC,8.0,8.0,5.0,-1.0,0.0,6.0,-1.0,0.0,5.0,-1.0,1.0,8.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,9.0,8.0,9.0,9.0,8.0,9.0,6.0,5.0,7.0,9.0,3.0,9.0,4.0,8.0,0.0,True,False,True,False,3.0,0.4010416666666667,0.28125,0.34114583333333337,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,40,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,4,2,5,3,8,8,6,7,8,6,7,ROBOT_A7CC8787,0.0,-5.0,0.0,-4.0,2.0,-5.0,,,,,,,,,,,,,,,,,,
