StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q_RecaptchaScore,Consent Form,pucc_blame_1,pucc_wrong_1,pucc_punish,puch_blame_1,puch_wrong_1,puch_punish,pudiv_blame_1,pudiv_wrong_1,pudiv_punish,ppcc_blame_1,ppcc_wrong_1,ppcc_punish,ppch_blame_1,ppch_wrong_1,ppch_punish,tucc_blame_1,tucc_wrong_1,tucc_punish,tuch_blame_1,tuch_wrong_1,tuch_punish,tudiv_blame_1,tudiv_wrong_1,tudiv_punish,tpcc_blame_1,tpcc_wrong_1,tpcc_punish,tpch_blame_1,tpch_wrong_1,tpch_punish,cog_load_check,comp_p_prob_harm,comp_p_agency_across,comp_p_agency_within,2afc_p_interperson_1,2afc_p_interperson_2,2afc_p_intraperson_1,2afc_p_intraperson_2,2afc_p_intraperson_3,2afc_p_intraperson_4,comp_t_prob_harm,comp_t_agency_across,comp_t_agency_within,2afc_t_interperson_1,2afc_t_interperson_2,2afc_t_intraperson_1,2afc_t_intraperson_2,2afc_t_intraperson_3,2afc_t_intraperson_4,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,Age,Gender,Race,Race_7_TEXT,Political,Political_6_TEXT,user_feedback,id,LoadCondition,StoryCondition,CaseOrder
05/02/2026 23:48,05/02/2026 23:49,100,20,True,,ROBOT_FFEFD5A3,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,5,1,7,6,2,5,5,1,7,6,2,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch before Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the level of control he had over the outcome and the presence of other decision-makers or mechanisms between his action and the harm caused. In scenarios where another operator (Bill) or a computerized system was involved after Clark's decision, I rated Clark as less blameworthy because the outcome depended on an additional, independent factor beyond his direct control. This diffusion of responsibility made Clark seem less directly accountable for the harm, as the final outcome was not solely determined by his choice.",ROBOT_FFEFD5A3,high,trolley,CH-CC-DIV
05/02/2026 23:49,05/02/2026 23:49,100,24,True,,ROBOT_9DAD87B0,EN,1,I CONSENT to participate in this study,9,9,10,9,9,10,9,9,10,9,9,10,1,1,0,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,4,5,3,8,8,7,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"Clark's blameworthiness was most influenced by his knowing contribution to a foreseeable harm, coupled with his financial motivation. The presence of Bill as another decision-maker between Clark's",ROBOT_9DAD87B0,high,firework,CH-CC-DIV
05/02/2026 23:49,05/02/2026 23:50,100,40,True,,ROBOT_5EA9B036,EN,1,I CONSENT to participate in this study,8,8,5,9,9,7,8,8,5,9,9,8,3,4,0,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,I actually think that Clark is roughly equally morally blameworthy in both stories.,,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his knowledge of the likely harm combined with his voluntary choice to arm the canister for personal financial gain. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the standard competent-Bill scenario, but Clark's culpability increased significantly when Bill had a brain injury, because Clark was essentially the only fully responsible agent in that chain. In the remote-activation scenario, Clark's direct causal role at the moment of harm made him feel more blameworthy despite sharing the triggering action with Bill, since he knowingly chose to activate with full awareness of the consequences.",ROBOT_5EA9B036,high,firework,CC-CH-DIV
05/02/2026 23:50,05/02/2026 23:50,100,34,True,,ROBOT_D81BF2CD,EN,1,I CONSENT to participate in this study,7,8,8,9,9,12,8,9,10,9,9,15,3,4,5,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,8,7,8,6,5,7,6,9,8,9,8,9,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were influenced primarily by the degree of foreknowledge he had about the potential harm and his willingness to prioritize financial gain over safety. The presence of another decision-maker, like Bill, did somewhat mitigate Clark's blame, especially in scenarios where Bill had the capacity to make informed decisions, but Clark's conscious decision to arm or sell the canister with knowledge of the risks remained a critical factor in assessing his responsibility. The variations in Bill's mental capacity further influenced perceptions of Clark's moral responsibility given his awareness of Bill's limitations.",ROBOT_D81BF2CD,high,firework,DIV-CC-CH
05/02/2026 23:50,05/02/2026 23:51,100,12,True,,ROBOT_4D21EAA3,EN,1,I CONSENT to participate in this study,8,8,7,7,7,5,8,8,8,9,9,10,3,3,0,,,,,,,,,,,,,,,,8403259,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill is a mentally competent adult.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,3,4,4,7,6,5,6,7,5,6,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were most influenced by the degree of control he had over the outcome and the context of Bill's mental capacity. The presence of another decision-maker, Bill, did affect my perception of Clark's responsibility, as it introduced an additional layer of agency, but I still held Clark highly accountable when he knowingly armed the canister despite the risks. This was especially true in scenarios where Bill was mentally competent, as Clark's decision to enable the act felt more culpable given the clear warnings and potential for harm.",ROBOT_4D21EAA3,high,firework,CH-CC-DIV
05/02/2026 23:51,05/02/2026 23:51,100,22,True,,ROBOT_997815FD,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,8,8,5,8,8,5,8,8,5,8,8,5,1,1,15,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,I actually think that Clark is roughly equally morally blameworthy in both stories.,Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,7,6,7,5,4,6,3,8,7,7,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"My ratings for Clark's blameworthiness were consistently high across all three scenarios because he knowingly initiated a chain of events that had a 75% chance of harming a workman, prioritizing his bonus. The presence of another decision-maker or mechanism did not reduce his blameworthiness, as he was fully aware of the high probability that they would act in a way that led to the harm. He made a conscious decision to risk another person's well-being for personal gain, and the foreseen harm occurred as a direct result of that choice.",ROBOT_997815FD,high,trolley,DIV-CH-CC
05/02/2026 23:51,05/02/2026 23:51,100,32,True,,ROBOT_F6966FA7,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,6,6,1,7,7,2,6,6,1,8,8,2,1,1,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings was Clark's awareness of the likely harmful outcome combined with his deliberate choice to prioritize his $2,000 bonus over the workman's safety. The presence of another decision-maker (Bill or the computerized mechanism) did somewhat reduce Clark's blameworthiness relative to a direct actor, since an intervening agent introduces causal distance and independent agency between Clark's action and the harm. However, Clark's culpability remained significant because he knowingly created the conditions for harm with a 75% probability, meaning the intervening agent did not substantially absolve him of moral responsibility.",ROBOT_F6966FA7,low,trolley,CC-CH-DIV
05/02/2026 23:51,05/02/2026 23:52,100,27,True,,ROBOT_9BD1FA7F,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,5,7,2,6,8,3,5,7,2,6,8,3,2,4,0,63,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,I actually think that both Clark and Bill are roughly equally morally blameworthy.,"Clark is more blameworthy in the story where the second fork is operated by Bill, another operator.",I actually think that Clark is roughly equally morally blameworthy in both stories.,Clark is more blameworthy in the story where he flips the switch before Bill.,I actually think Clark is roughly equally morally blameworthy in both stories.,5,5,47,8,7,8,6,5,7,6,9,9,8,7,9,8,9,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by his awareness of the potential harm his actions could cause and his decision to prioritize personal gain over the safety of others. The presence of another decision-maker, like Bill or a computerized mechanism, slightly mitigated Clark's direct blame, as it introduced an additional layer of decision-making and uncertainty; however, Clark's initial choice to engage the system knowing the risks still held significant moral weight. The responsibility ultimately seemed shared but Clark's initiating action was critical.",ROBOT_9BD1FA7F,low,trolley,DIV-CH-CC
05/02/2026 23:52,05/02/2026 23:52,100,15,True,,ROBOT_BBFAC2F5,EN,1,I CONSENT to participate in this study,,,,,,,,,,,,,,,,7,6,2,7,6,3,6,6,2,8,7,3,1,1,0,8403259,,,,,,,,,,True,True,True,Bill (the operator at the second fork) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where the second fork is operated by a computerized switching mechanism.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he flips the switch at the same time as Bill.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other.",5,5,47,7,6,6,5,3,4,3,7,6,5,6,6,5,5,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,1.0,ROBOT_PARTICIPANT,,"My ratings of Clark's blameworthiness were primarily influenced by the level of control he had over the outcome and the foreseeability of harm based on the 75% probability estimate. The presence of another decision-maker, like Bill, slightly reduced Clark's perceived responsibility because the final outcome depended on another person's choice, distributing the blame. However, when the second decision was made by a computerized mechanism, I held Clark more accountable since there was no human judgment intervening, making his initial decision feel more directly tied to the harm.",ROBOT_BBFAC2F5,high,trolley,CC-DIV-CH
05/03/2026 01:00,05/03/2026 01:01,100,29,True,,ROBOT_3875590C,EN,1,I CONSENT to participate in this study,8,8,5,9,9,10,8,8,5,9,9,15,2,2,0,,,,,,,,,,,,,,,,8403259,True,True,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,7,6,7,5,4,5,3,8,8,7,7,8,7,8,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,1.0,ROBOT_PARTICIPANT,,"What most influenced my ratings for Clark's blameworthiness was the degree of Bill's culpability and agency. In scenarios where Bill was a mentally competent adult, Clark's blam",ROBOT_3875590C,high,firework,DIV-CC-CH
05/03/2026 01:01,05/03/2026 01:01,100,40,True,,ROBOT_083FC4B4,EN,1,I CONSENT to participate in this study,8,8,5,9,9,6,8,8,4,9,9,7,3,4,1,,,,,,,,,,,,,,,,63,True,False,True,Bill (the buyer who detonated the dangerous fireworks) is more blameworthy.,"Indeed, I think that one of these characters is more morally blameworthy than the other.",Clark is more blameworthy in the story where Bill has brain damage.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",Clark is more blameworthy in the story where he armed the flare canister remotely at the same time that Bill ignited it.,"Indeed, I think that Clark is more morally blameworthy in one story than in the other story.",,,,,,,,,,5,5,47,6,6,5,4,2,5,3,7,7,5,6,7,5,7,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,1.0,ROBOT_PARTICIPANT,,"The most influential factor in my ratings of Clark's blameworthiness was his awareness of the likely harm combined with his voluntary choice to arm the canister for personal financial gain. The presence of another decision-maker (Bill) did somewhat reduce Clark's blameworthiness in the competent-Bill scenario, but only marginally, because Clark's deliberate action of arming the canister remained a proximate enabling cause of the harm. In the brain-injured Bill scenario, Clark's blameworthiness increased because Bill's diminished capacity meant Clark was effectively the sole responsible agent, making him more like a direct cause of the harm rather than a distal enabler.",ROBOT_083FC4B4,low,firework,CC-DIV-CH
